word,ann3,ann2,ann1
Veselí,0.0,0.0,0.0
a,0.0,0.0,0.0
já,0.0,0.0,0.0
fakt,0.0,0.0,0.0
dojdu,0.0,0.0,0.0
dom,0.0,0.0,0.0
o,1.0,1.0,1.0
půl,0.0,0.0,0.0
"šesté,",0.0,0.0,0.0
ty,0.0,0.0,0.0
jo,0.0,0.0,0.0
a,0.0,0.0,0.0
v,1.0,1.0,1.0
kolik,0.0,0.0,0.0
vycház*,0.0,0.0,0.0
v,1.0,1.0,1.0
kolik,0.0,0.0,0.0
vstáváš,1.0,0.0,0.0
"ráno,",0.0,0.0,0.0
eee.,0.0,0.0,0.0
v,1.0,1.0,1.0
šest,0.0,0.0,0.0
hmm,0.0,0.0,0.0
"jo,",0.0,0.0,0.0
"takže,",0.0,0.0,0.0
vidíš.,1.0,1.0,0.0
jako.,0.0,0.0,0.0
v,0.0,0.0,0.0
Kyjově,0.0,0.0,0.0
zas,0.0,0.0,0.0
odpočívám,0.0,0.0,0.0
teda,0.0,0.0,0.0
tam,0.0,0.0,0.0
nikdo,0.0,0.0,0.0
"nechodí,",1.0,1.0,0.0
ale,0.0,0.0,0.0
"tož,",0.0,0.0,0.0
je,0.0,0.0,0.0
to,0.0,0.0,0.0
tam.,0.0,0.0,0.0
nadlúho.,0.0,0.0,0.0
a,0.0,0.0,0.0
nechodí,1.0,1.0,0.0
tam,0.0,0.0,0.0
moc,0.0,0.0,0.0
lidí,0.0,0.0,0.0
jako?,0.0,0.0,0.0
tam,0.0,0.0,0.0
nechodí.,1.0,1.0,0.0
tam,0.0,0.0,0.0
fakt,0.0,0.0,0.0
třeba,0.0,0.0,0.0
je,0.0,0.0,0.0
deset,0.0,0.0,0.0
lidí,0.0,0.0,0.0
za,1.0,1.0,1.0
"den,",0.0,0.0,0.0
a,0.0,0.0,0.0
ve,0.0,0.0,0.0
Veselí,0.0,0.0,0.0
víc.,0.0,0.0,0.0
"jako,",0.0,0.0,0.0
no,0.0,0.0,0.0
ve,0.0,0.0,0.0
Veselí,0.0,0.0,0.0
jeden,0.0,0.0,0.0
za,1.0,1.0,1.0
"druhým,",0.0,0.0,0.0
a,0.0,0.0,0.0
jakto?,0.0,0.0,0.0
jak.,0.0,0.0,0.0
tož,0.0,0.0,0.0
v,0.0,0.0,0.0
Kyjově,0.0,0.0,0.0
"máme,",0.0,0.0,0.0
tisíc,0.0,0.0,0.0
pojištěnců,0.0,0.0,0.0
u,1.0,1.0,1.0
nasí,0.0,0.0,0.0
u,1.0,1.0,1.0
naší,0.0,0.0,0.0
"pojišťovny,",0.0,0.0,0.0
a,0.0,0.0,0.0
ve,0.0,0.0,0.0
Veselí,0.0,0.0,0.0
přes,1.0,1.0,1.0
šest,0.0,0.0,0.0
"tisíc,",0.0,0.0,0.0
takže,0.0,0.0,0.0
vlastně,0.0,0.0,0.0
logicky,0.0,0.0,0.0
k,1.0,1.0,1.0
nám,0.0,0.0,0.0
chodí,1.0,1.0,1.0
šestkrát,0.0,0.0,0.0
tolik,0.0,0.0,0.0
"lidí,",0.0,0.0,0.0
takže,0.0,0.0,0.0
dyž,0.0,0.0,0.0
do,0.0,0.0,0.0
Kyjova,0.0,0.0,0.0
dojde,1.0,1.0,1.0
deset,0.0,0.0,0.0
tak,0.0,0.0,0.0
k,1.0,1.0,1.0
nám,0.0,0.0,0.0
šedesát,0.0,0.0,0.0
"že,",0.0,0.0,0.0
a,0.0,0.0,0.0
jaktože,0.0,0.0,0.0
je,0.0,0.0,0.0
tady,0.0,0.0,0.0
toli*,0.0,0.0,0.0
o,1.0,1.0,1.0
tolik,0.0,0.0,0.0
víc,0.0,0.0,0.0
jako?,0.0,0.0,0.0
tož,0.0,0.0,0.0
"protože,",0.0,0.0,0.0
tady,0.0,0.0,0.0
byly,0.0,0.0,0.0
"železárny,",0.0,0.0,0.0
a,0.0,0.0,0.0
vlasně,0.0,0.0,0.0
to,0.0,0.0,0.0
dyž,0.0,0.0,0.0
"začalo,",0.0,0.0,0.0
tak,0.0,0.0,0.0
"eee,",0.0,0.0,0.0
závodní,0.0,0.0,0.0
doktor,0.0,0.0,0.0
z,1.0,0.0,1.0
železáren,0.0,0.0,0.0
"všecky,",0.0,0.0,0.0
posílal,0.0,0.0,0.0
k,1.0,1.0,1.0
nas*,0.0,0.0,0.0
k,1.0,1.0,1.0
naší,0.0,0.0,0.0
pojišťovně,0.0,0.0,0.0
zdravotní.,0.0,0.0,0.0
takže,0.0,0.0,0.0
to,0.0,0.0,0.0
bylo,0.0,0.0,0.0
"tak,",0.0,0.0,0.0
aha.,0.0,0.0,0.0
tak,0.0,0.0,0.0
to,0.0,0.0,0.0
je,0.0,0.0,0.0
dobré,0.0,0.0,0.0
ne?,0.0,0.0,0.0
tož,0.0,0.0,0.0
ba,0.0,0.0,0.0
"jasně,",0.0,1.0,0.0
to,0.0,0.0,0.0
je,0.0,0.0,0.0
"výborné,",0.0,0.0,0.0
takže,0.0,0.0,0.0
tak,0.0,0.0,0.0
tak,0.0,0.0,0.0
tak,0.0,0.0,0.0
tak,0.0,0.0,0.0
sem,1.0,0.0,1.0
si,1.0,1.0,1.0
říkala,1.0,1.0,1.0
jak,0.0,0.0,0.0
bude,0.0,0.0,0.0
o,1.0,1.0,1.0
víkendu,0.0,0.0,0.0
krásně.,0.0,0.0,0.0
že,0.0,0.0,0.0
pojedeme,0.0,0.0,0.0
do,0.0,0.0,0.0
"Luhačovic,",0.0,0.0,0.0
na,1.0,1.0,1.0
to,0.0,0.0,0.0
otvírání,1.0,1.0,1.0
pramenů,0.0,0.0,0.0
a,0.0,0.0,0.0
nic,0.0,0.0,0.0
nic.,0.0,0.0,0.0
A,0.0,0.0,0.0
kdy,0.0,0.0,0.0
to,0.0,0.0,0.0
mělo,0.0,0.0,0.0
"byt,",0.0,0.0,0.0
to,0.0,0.0,0.0
to,0.0,0.0,0.0
bylo,0.0,0.0,0.0
dnes.,0.0,0.0,0.0
no,0.0,0.0,0.0
ale,0.0,0.0,0.0
nevim,0.0,0.0,0.0
jak,0.0,0.0,0.0
jim,0.0,0.0,0.0
to,0.0,0.0,0.0
vyšlo.,1.0,1.0,0.0
prtože,0.0,0.0,0.0
tam,0.0,0.0,0.0
"bylo,",0.0,0.0,0.0
od,1.0,1.0,1.0
jedné,0.0,0.0,0.0
hodiny,0.0,0.0,0.0
tam,0.0,0.0,0.0
byl,0.0,0.0,0.0
"jarmak,",0.0,0.0,0.0
v,0.0,1.0,0.0
té,0.0,0.0,0.0
nádražní,0.0,0.0,0.0
ulici,0.0,0.0,0.0
ale,0.0,0.0,0.0
my,0.0,0.0,0.0
sme,0.0,0.0,0.0
tam,0.0,0.0,0.0
nikdy,0.0,0.0,0.0
nebyli,0.0,0.0,0.0
ani,0.0,0.0,0.0
s,0.0,0.0,0.0
taťkou,0.0,0.0,0.0
tak,0.0,0.0,0.0
já,0.0,0.0,0.0
nevím,0.0,0.0,0.0
jak,0.0,0.0,0.0
to,0.0,0.0,0.0
tam,0.0,0.0,0.0
"vypadá,",0.0,0.0,0.0
ale,0.0,0.0,0.0
od,1.0,1.0,1.0
jedné,0.0,0.0,0.0
hodiny,0.0,0.0,0.0
jarmak,0.0,0.0,0.0
a,0.0,0.0,0.0
teďka,0.0,0.0,0.0
nevím,0.0,0.0,0.0
jesi,0.0,0.0,0.0
eee,0.0,0.0,0.0
od,1.0,1.0,1.0
odpoledne,0.0,0.0,0.0
prostě,0.0,1.0,0.0
tam,0.0,0.0,0.0
výstava,0.0,0.0,0.0
veteránů,0.0,0.0,0.0
aut,0.0,0.0,0.0
a,0.0,0.0,0.0
eee,0.0,0.0,0.0
kol,1.0,0.0,1.0
a,0.0,0.0,0.0
veteráni,0.0,0.0,0.0
cyk*,0.0,0.0,0.0
cyklisti,0.0,0.0,0.0
tam,0.0,0.0,0.0
ňákou,0.0,0.0,0.0
jízdu,0.0,0.0,0.0
na,0.0,0.0,0.0
tom,0.0,0.0,0.0
lázeňském,0.0,0.0,0.0
náměstí,0.0,0.0,0.0
u,0.0,0.0,1.0
Jurkovičového,0.0,0.0,0.0
domu,0.0,0.0,0.0
a,0.0,0.0,0.0
tak,0.0,0.0,0.0
sem,0.0,0.0,0.0
si,0.0,0.0,0.0
právě,0.0,0.0,0.0
tak,0.0,0.0,0.0
naplánovala,0.0,0.0,0.0
že,0.0,0.0,0.0
pěkně.,0.0,0.0,0.0
dyž,0.0,0.0,0.0
"bude,",0.0,0.0,0.0
krásně,0.0,0.0,0.0
tak,0.0,0.0,0.0
si,0.0,0.0,0.0
dám.,0.0,0.0,1.0
dlúhú,0.0,0.0,0.0
"sukňu,",0.0,0.0,0.0
"klobouk,",0.0,0.0,0.0
háčkované,0.0,0.0,0.0
"rukavičky,",0.0,0.0,0.0
Nikolce,0.0,0.0,0.0
"taky,",0.0,0.0,0.0
"šatičky,",0.0,0.0,0.0
"klobouček,",0.0,0.0,0.0
a,0.0,0.0,0.0
ty,0.0,0.0,0.0
pro,0.0,0.0,0.0
ňu,0.0,0.0,0.0
máš,0.0,0.0,0.0
jako,0.0,0.0,0.0
ňáké,0.0,0.0,0.0
šatičky,0.0,0.0,0.0
aj.,0.0,0.0,0.0
no,0.0,0.0,0.0
jo?,0.0,0.0,0.0
no,0.0,0.0,0.0
mám.,0.0,0.0,0.0
dyby,0.0,0.0,0.0
bylo,0.0,0.0,0.0
teplo,0.0,0.0,0.0
tak,0.0,0.0,0.0
sem,0.0,0.0,0.0
měla,0.0,0.0,0.0
naplánované,0.0,0.0,0.0
eee,0.0,0.0,0.0
no.,0.0,0.0,0.0
takové,0.0,0.0,0.0
šaty,0.0,0.0,0.0
jako,0.0,0.0,0.0
co,0.0,0.0,0.0
by,0.0,0.0,0.0
měla,0.0,0.0,0.0
dlúhé,0.0,0.0,0.0
jesi,0.0,0.0,0.0
by,0.0,0.0,0.0
jo,0.0,0.0,0.0
do,1.0,1.0,1.0
toho,0.0,0.0,0.0
chtěla,0.0,0.0,0.0
"jít,",1.0,1.0,1.0
jo,0.0,0.0,0.0
"pane,",0.0,0.0,0.0
jo,0.0,0.0,0.0
a,0.0,0.0,0.0
tak,0.0,0.0,0.0
to,0.0,0.0,0.0
v,1.0,1.0,1.0
létě,0.0,0.0,0.0
že,0.0,0.0,0.0
jo,0.0,0.0,0.0
až,0.0,0.0,0.0
bude,0.0,0.0,0.0
třeba,0.0,0.0,0.0
aj,0.0,0.0,0.0
ňáká,0.0,0.0,0.0
akce,0.0,0.0,0.0
to,0.0,0.0,0.0
jako,0.0,0.0,0.0
ani,0.0,0.0,0.0
nemusí,0.0,0.0,0.0
být,0.0,0.0,0.0
akce.,0.0,0.0,0.0
že,0.0,0.0,0.0
jo,0.0,0.0,0.0
když,0.0,0.0,0.0
se,0.0,0.0,0.0
tak,0.0,0.0,0.0
oblečete.,0.0,0.0,0.0
šak,0.0,0.0,0.0
nemusí,0.0,0.0,0.0
to,0.0,0.0,0.0
možem,0.0,0.0,0.0
jít,0.0,0.0,0.0
aj,0.0,0.0,0.0
do,0.0,0.0,0.0
Veselí,0.0,0.0,0.0
do,0.0,0.0,0.0
cukrárny.,0.0,0.0,0.0
"no,",0.0,0.0,0.0
"no,",0.0,0.0,0.0
hledět,0.0,0.0,0.0
a,0.0,0.0,0.0
že,0.0,0.0,0.0
ten,0.0,0.0,0.0
klobouček,0.0,0.0,0.0
ten,0.0,0.0,0.0
si,0.0,0.0,0.0
zkoušela,0.0,0.0,0.0
teďka,0.0,0.0,0.0
dneska.,0.0,0.0,0.0
jo,0.0,0.0,0.0
no,0.0,0.0,0.0
on,0.0,0.0,0.0
je,0.0,0.0,0.0
"trošku,",0.0,0.0,0.0
možná,0.0,0.0,0.0
by,0.0,0.0,0.0
ho,0.0,0.0,0.0
chtělo,0.0,0.0,0.0
trošku,0.0,0.0,0.0
namočit.,0.0,0.0,0.0
Jako,0.0,0.0,0.0
a,0.0,0.0,0.0
eee,0.0,0.0,0.0
natahnút,0.0,0.0,0.0
na,0.0,0.0,0.0
neco,0.0,0.0,0.0
vlhký.,0.0,0.0,0.0
aby,0.0,0.0,0.0
uschl,0.0,0.0,0.0
roztahlý.,0.0,0.0,0.0
mně,0.0,0.0,0.0
se,1.0,1.0,0.0
zdá,1.0,1.0,0.0
že,0.0,0.0,0.0
by,0.0,0.0,0.0
mohl,0.0,0.0,0.0
být,0.0,0.0,0.0
trošk*,0.0,0.0,0.0
jako,0.0,0.0,0.0
"volnější,",0.0,0.0,0.0
že,0.0,0.0,0.0
že,0.0,0.0,0.0
je,0.0,0.0,0.0
jí,0.0,0.0,0.0
trochu,0.0,0.0,0.0
malý,0.0,0.0,0.0
"jako,",0.0,0.0,0.0
ale,0.0,0.0,0.0
to,0.0,0.0,0.0
by,0.0,0.0,0.0
se,0.0,0.0,0.0
dalo,0.0,0.0,0.0
roztahnút,0.0,0.0,0.0
vlhké,0.0,0.0,0.0
dyby,0.0,0.0,0.0
to,0.0,0.0,0.0
bylo.,0.0,0.0,0.0
