word,ann3,ann2,ann1
Na,0,0,0
stromech,0,0,0
nehledá,1,0,0
ani,0,0,0
bezpečí,0,0,0
před,1,1,1
nepřáteli,0,0,0
a,0,0,0
dává,1,1,1
přednost,0,0,0
rychlému,0,0,0
útěku,0,0,0
po,0,0,0
zemi.,0,0,0
Dokáže,1,1,1
přitom,0,0,0
vyvinout,1,0,1
rychlost,0,0,0
až,0,0,0
55 km/hod.,0,0,0
Žádná,0,0,0
jiná,0,0,0
opice,0,0,0
tak,0,0,0
rychle,0,0,0
běhat,0,0,0
"neumí,",0,0,0
kočkodan,0,0,0
husarský,0,0,0
je,0,0,0
proto,0,0,0
držitelem,0,0,0
rychlostního,0,0,0
rekordu,0,0,0
opičích,0,0,0
atletů.,1,1,1
Rekord,0,0,0
bez,1,1,1
rozběhu.,0,0,0
Oblíbenou,0,0,0
disciplínou,0,0,0
mezi,1,1,1
opicemi,0,0,0
je,0,0,0
skok,0,0,0
do,1,1,1
dálky.,0,0,0
Málokterá,0,0,0
má,0,0,0
ale,0,0,0
tak,0,0,0
čistý,1,1,1
"styl,",0,0,0
jako,0,0,0
madagaskarský,0,0,0
indri,0,0,0
(Indri,0,0,0
indri).,0,0,0
Ten,0,0,0
se,0,0,0
odráží,0,0,0
jako,0,0,0
lidé,0,0,0
pouze,0,0,0
zadními,0,0,0
končetinami,0,0,0
a,0,0,0
během,0,0,0
skoku,0,0,0
drží,1,0,0
tělo,0,0,0
vzpřímeně.,0,0,0
Zadní,0,0,0
končetiny,0,0,0
má,0,0,0
mimořádně,0,0,0
"silné,",0,0,0
jejich,0,0,0
mohutný,0,0,0
odraz,0,0,0
ho,0,0,0
snadno,0,0,0
přenese,1,1,1
až,0,0,0
na,1,1,1
vzdálenost,0,0,0
10 m.,0,0,0
A,0,0,0
protože,0,0,0
se,0,0,0
tento,0,0,0
rekordní,0,0,0
výkon,1,1,1
odehrává,0,0,0
vysoko,0,0,0
v,1,0,0
korunách,1,1,1
"stromů,",0,0,0
kde,0,0,0
indri,0,0,0
překonává,0,1,1
vzdálenost,0,0,0
mezi,0,0,0
dvěma,0,0,0
"kmeny,",0,0,0
nemůže,0,0,0
se,0,0,0
rozběhnout.,0,0,0
Celý,0,0,0
ten,0,0,0
desetimetrový,0,0,0
skok,0,0,0
zvládne,0,0,0
odrazem,0,0,0
z,0,0,0
místa!,0,0,0
"Kdoví,",0,0,0
kam,0,0,0
až,0,0,0
by,0,0,0
"doskočil,",0,0,0
kdyby,0,0,0
skákal,0,0,0
s,1,1,1
rozběhem.,0,0,0
Neuvěřitelné,0,0,0
výkony,1,1,1
opic.,0,0,0
Posilování,0,0,0
s,0,0,0
kamenem.,0,0,0
Vzpěrač,0,0,0
musí,0,0,0
mít,0,0,0
nejen,0,0,0
silné,0,0,0
"paže,",0,0,0
ale,0,0,0
i,0,0,0
nohy,0,0,0
a,0,0,0
svalnatá,0,0,0
"záda,",0,0,0
s,1,1,1
jejichž,0,0,0
pomocí,0,0,0
zdvihá,0,0,0
zátěž,0,0,0
nad,0,0,0
hlavu.,0,0,0
Přesně,0,0,0
takto,0,0,0
vypadají,0,0,0
opičí,0,0,0
vzpěrači,1,1,1
malpy,0,0,0
pruhohřbeté,0,0,0
(Sapajus,0,0,0
libidinosus).,0,0,0
Až,0,0,0
na,1,1,1
drobný,0,0,0
rozdíl -,0,0,0
nevzpírají,1,0,0
"činky,",0,0,0
ale,0,0,0
kameny.,0,0,0
Živí,0,0,0
se,0,0,0
těmi,0,0,0
nejtvrdšími,0,0,0
"ořechy,",0,0,0
jaké,0,0,0
v,0,0,0
jihoamerické,0,0,0
džungli,0,0,0
"rostou,",0,0,0
a,0,0,0
jako,0,0,0
jediní,0,0,0
zdejší,0,0,0
obyvatelé,0,0,1
si,0,0,0
s,1,1,1
jejich,0,0,0
skořápkou,0,0,0
umí,0,0,0
poradit.,0,0,0
Malpa,0,0,0
si,0,0,0
ořech,0,0,0
položí,0,0,0
na,0,0,0
vystouplý,0,0,0
"kořen,",0,0,0
nad,0,0,0
hlavu,0,0,0
zvedne,0,0,0
co,0,0,0
nejtěžší,0,0,0
kámen,0,0,0
a,0,0,0
jeho,0,0,0
vahou,0,0,0
skořápku,0,0,0
rozbije.,0,0,0
Než,0,0,0
se,1,1,1
"naobědvá,",1,1,1
mnohokrát,0,0,0
tento,0,0,0
vzpěračský,0,0,0
výkon,1,1,1
zopakuje.,0,0,0
A,0,0,0
protože,0,0,0
si,0,0,0
nikdy,0,0,0
není,0,0,0
"jistá,",0,0,0
že,0,0,0
najde,0,0,0
vhodný,0,0,0
kámen,0,0,0
"pokaždé,",0,0,0
když,0,0,0
ho,0,0,0
"potřebuje,",0,0,0
posiluje,1,1,1
i,0,0,0
za,1,1,1
chůze -,0,0,0
pro,0,0,0
jistotu,0,0,0
si,0,0,0
ho,0,0,0
nosí,0,0,0
s,0,0,0
sebou.,0,0,0
Rybařící,1,1,1
opice.,0,0,0
Plavání,0,0,0
se,0,1,1
mnoho,0,0,0
opic,0,0,0
nevěnuje.,0,1,1
Plavecký,0,1,1
přeborník,1,1,1
makak,0,0,0
jávský,0,0,0
(Macaca,0,0,0
fascicularis),0,0,0
proto,0,0,0
nemá,0,0,0
velkou,0,0,0
konkurenci.,0,0,0
Navzdory,0,0,0
českému,0,0,0
jménu,0,0,0
nežije,1,1,1
jen,0,0,0
na,0,0,0
"Jávě,",0,0,0
obývá,0,0,1
všechny,0,0,0
indonéské,0,0,0
"ostrovy,",0,0,0
běžný,0,0,0
je,0,0,0
i,0,0,0
v,0,0,0
téměř,0,0,0
celé,0,0,0
Zadní,0,0,0
Indii.,0,0,0
Nejraději,0,0,0
má,0,0,0
hustě,0,0,0
zalesněné,0,0,0
břehy,0,0,0
řek,0,0,0
nebo,0,0,0
pobřežní,0,0,0
mangrovy.,0,0,0
Blízkost,0,0,0
vody,0,0,0
vyhledává,0,0,0
"záměrně,",0,0,0
je,0,0,0
vynikající,0,0,0
plavec,0,0,0
a,0,0,0
ve,0,0,0
vodě,0,0,0
nehledá,0,0,0
jen,0,0,0
"potravu,",0,0,0
ale,0,0,0
i,0,0,0
záchranu,0,0,0
před,1,1,1
predátory.,0,0,0
I,0,0,0
k,1,1,1
odpočinku,0,0,0
si,0,0,0
vybírá,0,0,0
"stromy,",0,0,0
jejichž,0,0,0
větve,0,0,0
sahají,1,1,1
nad,0,0,0
"hladinu,",0,0,0
aby,0,0,0
mohl,0,0,0
v,1,1,1
případě,0,0,0
nebezpečí,0,0,0
jen,0,0,0
seskočit,0,0,0
a,0,0,0
rychle,0,0,0
odplavat,0,0,0
pryč.,0,0,0
O,1,1,1
"tom,",0,0,0
jak,0,0,0
skvělý,0,0,0
je,0,0,0
"plavec,",0,0,0
svědčí,1,1,1
"to,",0,0,0
že,0,0,0
má,0,0,0
ve,1,1,1
svém,0,0,0
pestrém,1,1,1
jídelníčku,0,0,0
zařazeny,0,1,0
i,0,0,0
"ryby,",0,0,0
které,0,0,0
si,0,0,0
dovede,0,0,0
ve,0,0,0
vodě,0,0,0
sám,0,0,0
ulovit.,0,0,0
Bez,0,0,0
"udice,",0,0,0
jen,0,0,0
tak,0,0,0
rukama!,0,0,0
Vzdušní,0,0,0
akrobaté.,0,0,0
Nejoblíbenějším,0,0,0
opičím,0,0,0
sportem,1,1,1
je,0,0,0
sportovní,0,1,0
gymnastika.,0,1,0
Ale,0,0,0
výkony,1,1,1
některých,0,0,0
druhů,0,0,0
už,0,0,0
hraničí,0,0,1
se,1,1,1
vzdušnou,0,0,0
"akrobacií,",0,0,0
v,1,1,1
níž,0,0,0
jsou,0,0,0
jednoznačně,0,0,0
nejlepší,0,0,0
giboni,0,0,0
(čeleď,0,0,0
Hylobatidae).,0,0,0
Z,0,0,0
místa,0,0,0
na,0,0,0
místo,0,0,0
se,0,0,0
přemísťují,0,0,0
originálním,0,0,0
"způsobem,",0,0,0
při,0,0,0
němž,0,0,0
místo,0,0,0
nohou,0,0,0
používají,0,0,0
paže.,0,0,0
Jejich,0,0,0
"pohyb,",0,0,0
kdy,0,0,0
se,0,0,0
mohutným,0,0,0
zhoupnutím,0,0,0
a,0,0,0
švihem,0,0,0
paže,0,0,0
přemísťují,0,0,0
z,0,0,0
jedné,0,0,0
větve,0,0,0
na,0,0,0
"druhou,",0,0,0
se,0,0,0
odborně,0,0,0
jmenuje,0,0,0
brachiace,0,0,0
a,0,0,0
gibboni,0,0,0
v,1,1,1
něm,0,0,0
překonávají,0,0,0
nejeden,0,0,0
atletický,0,0,0
rekord.,0,0,0
Mohou,0,0,0
takto,0,0,0
vzduchem,0,0,0
létat,0,0,0
rychlostí,0,0,0
až,0,0,0
"55 km/hod.,",0,0,0
tj.,0,0,0
stejně,0,0,0
rychle,0,0,0
jako,0,0,0
nejrychlejší,0,0,0
opičí,0,0,0
"sprinter,",1,1,1
a,0,0,0
překonávají,0,1,1
vzdálenost,0,0,0
až,0,0,0
"15 m,",0,0,0
jsou,0,0,0
tedy,0,0,0
lepší,0,0,0
než,0,0,0
dálkař,1,1,0
indri.,0,0,0
Zato,0,0,0
v,1,1,1
 plavání,0,0,0
by,1,1,1
zcela,0,0,0
propadli -,1,1,1
plavat,0,0,0
neumí,0,0,0
vůbec.,0,0,0
